date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:39	140/140	---MCZ	200	added ('OK')	text/plain	etag:W/%22016b883cbd368fcdfba8eec7c07fb147%22	https://istikbalturut.weebly.com/robots.txt		(from )
14:07:41	29800/29800	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:39%20GMT	https://istikbalturut.weebly.com/	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/index.html	(from )
14:07:42	13292/13292	---M--	200	added ('OK')	image/jpeg	etag:%22a5b14b04589bb9581a01edef9a8b55b5%22	https://istikbalturut.weebly.com/uploads/1/1/3/6/113624803/editor/resim.jpg?1586368930	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/uploads/1/1/3/6/113624803/editor/resimdac0.jpg	(from https://istikbalturut.weebly.com/)
14:07:42	9024/9024	---M--	200	added ('OK')	image/jpeg	etag:%221fe33ec09797067b64aa3f875f38062c%22	https://istikbalturut.weebly.com/uploads/1/1/3/6/113624803/kel.jpg	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/uploads/1/1/3/6/113624803/kel.jpg	(from https://istikbalturut.weebly.com/)
14:07:42	6906/6906	---M--	200	added ('OK')	image/png	etag:%227df43f9b889ff619ca1650bc8e654413%22	https://istikbalturut.weebly.com/uploads/1/1/3/6/113624803/bo-azici.png	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/uploads/1/1/3/6/113624803/bo-azici.png	(from https://istikbalturut.weebly.com/)
14:07:42	4820/4820	---M--	200	added ('OK')	image/jpeg	etag:%22a02418894c9a2e96bb3390cfc4f60e13%22	https://istikbalturut.weebly.com/uploads/1/1/3/6/113624803/teacher-college-of-ontario.jpg	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/uploads/1/1/3/6/113624803/teacher-college-of-ontario.jpg	(from https://istikbalturut.weebly.com/)
14:07:42	6313/6313	---M--	200	added ('OK')	image/png	etag:%221e474aca9e2761c401a5b2f51e0427cd%22	https://istikbalturut.weebly.com/uploads/1/1/3/6/113624803/george-brown-college.png	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/uploads/1/1/3/6/113624803/george-brown-college.png	(from https://istikbalturut.weebly.com/)
14:07:43	210934/210934	---M-Z	200	added ('OK')	text/css	etag:W/%2267ae7320-337f6%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/css/sites29ef.css	(from https://istikbalturut.weebly.com/)
14:07:44	3911/3911	---M-Z	200	added ('OK')	text/css	etag:%2267abaf37-f47%22	http://cdn2.editmysite.com/css/old/fancybox.css?1677188157	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/css/old/fancybox43dc.css	(from https://istikbalturut.weebly.com/)
14:07:44	13771/13771	---MCZ	200	added ('OK')	text/css	date:Sat,%2022%20Feb%202025%2019:07:44%20GMT	https://istikbalturut.weebly.com/files/main_style.css?1677216986	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/files/main_stylea726.css	(from https://istikbalturut.weebly.com/)
14:07:44	852/852	---M-Z	200	added ('OK')	text/css	etag:%2267a5307b-354%22	http://cdn2.editmysite.com/fonts/Montserrat/font.css?2	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/fonts/Montserrat/fontc81e.css	(from https://istikbalturut.weebly.com/)
14:07:44	1710/1710	---M-Z	200	added ('OK')	text/css	etag:%2267acb31b-6ae%22	http://cdn2.editmysite.com/fonts/Arimo/font.css?2	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/fonts/Arimo/fontc81e.css	(from https://istikbalturut.weebly.com/)
14:07:45	432/432	---M-Z	200	added ('OK')	text/css	etag:%2267b4b0fa-1b0%22	http://cdn2.editmysite.com/fonts/Patua_One/font.css?2	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/fonts/Patua_One/fontc81e.css	(from https://istikbalturut.weebly.com/)
14:07:45	436/436	---M-Z	200	added ('OK')	text/css	etag:%2267acb31b-1b4%22	http://cdn2.editmysite.com/fonts/Alfa_Slab_One/font.css?2	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/fonts/Alfa_Slab_One/fontc81e.css	(from https://istikbalturut.weebly.com/)
14:07:45	7160/7160	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2022%20Feb%202025%2019:07:45%20GMT	https://istikbalturut.weebly.com/files/templateArtifacts.js?1677216986	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/files/templateArtifactsa726.js	(from https://istikbalturut.weebly.com/)
14:07:45	93636/93636	---M-Z	200	added ('OK')	application/javascript	etag:%2267a530ed-16dc4%22	https://cdn2.editmysite.com/js/jquery-1.8.3.min.js	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/jquery-1.8.3.min.js	(from https://istikbalturut.weebly.com/)
14:07:47	911/911	---MC-	200	added ('OK')	text/javascript	date:Sat,%2022%20Feb%202025%2019:07:46%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/myprofile/www.google.com/recaptcha/api.js	(from https://istikbalturut.weebly.com/)
14:07:47	4686/4686	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:47%20GMT	https://istikbalturut.weebly.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/cdn-cgi/l/email-protection.html	(from https://istikbalturut.weebly.com/)
14:07:49	27404/27404	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:47%20GMT	https://istikbalturut.weebly.com/resume.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/resume.html	(from https://istikbalturut.weebly.com/)
14:07:49	27285/27285	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:48%20GMT	https://istikbalturut.weebly.com/cliftonstrengths.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/cliftonstrengths.html	(from https://istikbalturut.weebly.com/)
14:07:49	188909/188909	---M-Z	200	added ('OK')	application/javascript	etag:%2267a530a9-2e1ed%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1677188157&	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/lang/en/stl6879.js	(from https://istikbalturut.weebly.com/)
14:07:49	406/406	---MC-	302	error ('Found')	text/html	date:Sat,%2022%20Feb%202025%2019:07:49%20GMT	https://istikbalturut.weebly.com/references.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/references.html	(from https://istikbalturut.weebly.com/)
14:07:50	1988/1988	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:50%20GMT	https://istikbalturut.weebly.com/401/login.php?redirect=/references.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/401/login18a4.html	(from https://istikbalturut.weebly.com/)
14:07:53	28726/28726	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:50%20GMT	https://istikbalturut.weebly.com/teaching-philosophy.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/teaching-philosophy.html	(from https://istikbalturut.weebly.com/)
14:07:53	26263/26263	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:50%20GMT	https://istikbalturut.weebly.com/courses.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/courses.html	(from https://istikbalturut.weebly.com/)
14:07:54	28670/28670	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:50%20GMT	https://istikbalturut.weebly.com/sch3u.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/sch3u.html	(from https://istikbalturut.weebly.com/)
14:07:55	27451/27451	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:53%20GMT	https://istikbalturut.weebly.com/sch4u.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/sch4u.html	(from https://istikbalturut.weebly.com/)
14:07:56	25150/25150	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:53%20GMT	https://istikbalturut.weebly.com/mpm1d.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/mpm1d.html	(from https://istikbalturut.weebly.com/)
14:07:56	480909/480909	---M-Z	200	added ('OK')	application/javascript	etag:%2267ae7337-7568d%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1677188157	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/site/main29ef.js	(from https://istikbalturut.weebly.com/)
14:07:56	25150/25150	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:54%20GMT	https://istikbalturut.weebly.com/mpm2d.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/mpm2d.html	(from https://istikbalturut.weebly.com/)
14:07:56	9677/9677	---M--	200	added ('OK')	image/png	etag:%226e0f7ad31bf187e0d88fc5787573ba71%22	http://cdn2.editmysite.com/images/site/footer/footer-toast-published-image-1.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/site/footer/footer-toast-published-image-1.png	(from https://istikbalturut.weebly.com/)
14:07:57	29155/29155	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:55%20GMT	https://istikbalturut.weebly.com/useful-links.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/useful-links.html	(from https://istikbalturut.weebly.com/)
14:07:57	26023/26023	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:07:56%20GMT	https://istikbalturut.weebly.com/blog.html	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/blog.html	(from https://istikbalturut.weebly.com/)
14:07:57	3600/3600	---M-Z	200	added ('OK')	application/javascript	etag:%2267b7743d-e10%22	http://cdn2.editmysite.com/js/site/footerSignup.js?buildTime=1740078218	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/site/footerSignupea41.js	(from https://istikbalturut.weebly.com/)
14:07:57	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267b490bd-4d7%22	https://istikbalturut.weebly.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/myprofile/istikbalturut.weebly.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://istikbalturut.weebly.com/)
14:07:59	3316/3316	---M--	200	added ('OK')	image/png	etag:%22b990be86efb765402df96de07ff676ed%22	http://cdn2.editmysite.com/images/util/videojs/white-bar.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/white-bar.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:07:59	934/934	---M--	200	added ('OK')	image/png	etag:%22b7bb9f86cd372171ddb601013f7b7ecc%22	http://cdn2.editmysite.com/images/util/videojs/@2x/white-bar.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/white-bar.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:00	1062/1062	---M--	200	added ('OK')	image/png	etag:%22e3a4510b856d2e6af899829f916aed5c%22	http://cdn2.editmysite.com/images/util/videojs/gradient.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/gradient.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:00	1066/1066	---M--	200	added ('OK')	image/png	etag:%225f79d3a4fcbd47a8915f4b76d8d391f2%22	http://cdn2.editmysite.com/images/util/videojs/@2x/gradient.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/gradient.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:00	75006/75006	---M-Z	200	added ('OK')	application/javascript	etag:%2267ae7317-124fe%22	http://cdn2.editmysite.com/js/wsnbn/snowday262.js	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/wsnbn/snowday262.js	(from https://istikbalturut.weebly.com/)
14:08:01	1147/1147	---M--	200	added ('OK')	image/png	etag:%22238628d5193eed29afba56881c2062b6%22	http://cdn2.editmysite.com/images/util/videojs/volume-filled.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/volume-filled.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:01	1333/1333	---M--	200	added ('OK')	image/png	etag:%2294ad4962ec7aae96fd39acf13b05c5ff%22	http://cdn2.editmysite.com/images/util/videojs/@2x/volume-filled.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/volume-filled.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:01	10847/10847	---M--	200	added ('OK')	image/png	etag:%2267a5307e-2a5f%22	http://cdn2.editmysite.com/sprites/util/videojs-sacae758aa2.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/sprites/util/videojs-sacae758aa2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:02	1179/1179	---M--	200	added ('OK')	image/png	etag:%225baf4223095c9cbd9975106f31b0885f%22	http://cdn2.editmysite.com/images/util/videojs/volume-mute.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/volume-mute.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:02	1303/1303	---M--	200	added ('OK')	image/png	etag:%2202ddb113f1cb06b58d6b9bbfcc0f9da1%22	http://cdn2.editmysite.com/images/util/videojs/@2x/volume-mute.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/volume-mute.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:03	942/942	---M--	200	added ('OK')	image/png	etag:%220521e97e2016ab9bba1894ae3f8ac129%22	http://cdn2.editmysite.com/images/util/videojs/@2x/blue-bar.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/blue-bar.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:03	3318/3318	---M--	200	added ('OK')	image/png	etag:%22cada038924133711192a57d0631ad1d6%22	http://cdn2.editmysite.com/images/util/videojs/blue-bar.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/blue-bar.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:03	1146/1146	---M--	200	added ('OK')	image/png	etag:%22eea250c94c3ef64a203ecca50bd37834%22	http://cdn2.editmysite.com/images/util/videojs/maximize-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/maximize-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:03	1312/1312	---M--	200	added ('OK')	image/png	etag:%229bd271b63d9159b54a44a04ffc35004c%22	http://cdn2.editmysite.com/images/util/videojs/@2x/maximize-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/maximize-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:03	1188/1188	---M--	200	added ('OK')	image/png	etag:%22a39e27a424bc264a078f1cae0684324f%22	http://cdn2.editmysite.com/images/util/videojs/minimize-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/minimize-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:04	1379/1379	---M--	200	added ('OK')	image/png	etag:%224a334a802fc406f71a130d1a5e9f9fc5%22	http://cdn2.editmysite.com/images/util/videojs/@2x/minimize-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/minimize-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:04	25072/25072	---M--	200	added ('OK')	image/png	etag:%2267acb320-61f0%22	http://cdn2.editmysite.com/sprites/util/videojs/@2x-s2aff7e7d9a.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/sprites/util/videojs/@2x-s2aff7e7d9a.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:04	3434/3434	---M--	200	added ('OK')	image/png	etag:%2222d7478d7d87858ddc07bec0d2d15af2%22	http://cdn2.editmysite.com/images/util/videojs/play-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/play-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:05	6448/6448	---M--	200	added ('OK')	image/png	etag:%22125b63f21f0b6dbc58089378e2bd996f%22	http://cdn2.editmysite.com/images/util/videojs/@2x/play-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/play-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:06	3386/3386	---M--	200	added ('OK')	image/png	etag:%22cb77cf241f8c1438d3de778a3ceec41e%22	http://cdn2.editmysite.com/images/util/videojs/loading-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/loading-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:06	11573/11573	---M--	200	added ('OK')	image/png	etag:%22aeab26ec41cbf19c0a51bae5ebaeff8c%22	http://cdn2.editmysite.com/images/util/videojs/sad-face.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/sad-face.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:07	5668/5668	---M--	200	added ('OK')	image/png	etag:%2220914a2c130af40eec4c7d00e0258b68%22	http://cdn2.editmysite.com/images/util/videojs/@2x/loading-icon.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/loading-icon.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:07	4034/4034	---M--	200	added ('OK')	image/png	etag:%2261dafe0f6d2ca774a65b1550f051eed1%22	http://cdn2.editmysite.com/images/common/buttons/small_grey.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/buttons/small_grey.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:08	3620/3620	---M--	200	added ('OK')	image/png	etag:%2245c052c77ba22937d30b814da5ce0573%22	http://cdn2.editmysite.com/images/common/buttons/small_blue.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/buttons/small_blue.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:08	4106/4106	---M--	200	added ('OK')	image/png	etag:%22b86e2dec881d77912f2b51d270cd57fe%22	http://cdn2.editmysite.com/images/old/button/large_grey.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/old/button/large_grey.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:08	23396/23396	---M--	200	added ('OK')	image/png	etag:%227e44a970dea9d5d896f09eceea67d755%22	http://cdn2.editmysite.com/images/util/videojs/@2x/sad-face.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/videojs/@2x/sad-face.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:08	3902/3902	---M--	200	added ('OK')	image/png	etag:%22a1f5ce729a68ba04a7d10fde0ffe1c93%22	http://cdn2.editmysite.com/images/common/buttons/large_blue.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/buttons/large_blue.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:08	1363/1363	---M--	200	added ('OK')	image/png	etag:%2257e00b9c62394b2e16fad248b9827803%22	http://cdn2.editmysite.com/images/common/search-light.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/search-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:09	605/605	---M--	200	added ('OK')	image/png	etag:%22cc8c2ae5040116b5c226835c9dabf900%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-button.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-button.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:09	395/395	---M--	200	added ('OK')	image/png	etag:%22c1fba4a7097392ef0d29d699eaa4bce4%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-header.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-header.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:09	249/249	---M--	200	added ('OK')	image/png	etag:%228eccf7fccea52d8473809d85ca5242fe%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-pointer.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-pointer.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	202/202	---M--	200	added ('OK')	image/png	etag:%22d5a8a06943665bba7e937ec338ccafdc%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-link.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-link.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	9936/9936	---M--	200	added ('OK')	image/png	etag:%2228f0d17ca6a96576f5a4e1b83d8c5ba6%22	http://cdn2.editmysite.com/images/common/social_icons.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/social_icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	388/388	---M--	200	added ('OK')	image/png	etag:%22a9b8ec4da0076df28af0cd61c400f018%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-header-author.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-header-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	271/271	---M--	200	added ('OK')	image/png	etag:%225079e4e7c2df7ad4294c8077b4461dd9%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-pointer-author.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-pointer-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	172/172	---M--	200	added ('OK')	image/png	etag:%228c2899a20bddd7b6272050b15142f38e%22	http://cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/blog-comment-field-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:10	606/606	---M--	200	added ('OK')	image/png	etag:%22705349155eec9ceb7c0281042ea2d8d4%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:11	322/322	---M--	200	added ('OK')	image/png	etag:%226a30daf9e1e8f09ece267ed041c394eb%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:11	637/637	---M--	200	added ('OK')	image/png	etag:%227b4f174af68d3a721595241fdbf06681%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/dark-blog-comment-header-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:11	268/268	---M--	200	added ('OK')	image/png	etag:%228c691c59f4e81159c6d0064810e146ee%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/dark-blog-comment-pointer-author.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:11	190/190	---M--	200	added ('OK')	image/png	etag:%226eae18b37734bdd476c2719148e6e33a%22	http://cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/blog/dark-blog-comment-link.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:12	1097/1097	---M--	200	added ('OK')	image/gif	etag:%22a45c2acfc6ee89b5227a8424ca1e9666%22	http://cdn2.editmysite.com/images/util/general/blank.gif	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/general/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:12	534233/534233	---M-Z	200	added ('OK')	application/javascript	etag:%2267acb3aa-826d9%22	http://cdn2.editmysite.com/js/site/main-customer-accounts-site.js?buildTime=1677188157	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/js/site/main-customer-accounts-site29ef.js	(from https://istikbalturut.weebly.com/)
14:08:12	371/371	---M--	200	added ('OK')	image/gif	etag:%22d935f4acf56e0b83218bbdb5835e4e23%22	http://cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/lightbox/prevlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:12	354/354	---M--	200	added ('OK')	image/gif	etag:%22485d89b62f7af7f0ce9427bb9a636e7e%22	http://cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/lightbox/nextlabel.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:13	1050/1050	---M--	200	added ('OK')	image/png	etag:%2267a5307e-41a%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox-s7868418152.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:13	1809/1809	---M--	200	added ('OK')	image/png	etag:%2267a5307e-711%22	http://cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/sprites/util/inputs/checkmarkBox/@2x-s211a47d318.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:13	2705/2705	---M--	200	added ('OK')	image/jpeg	etag:%22e8ea7fcf86cd3b4ed9a7697a20054c68%22	http://cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/util/inputs/search-input-bg.jpg	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:13	1651/1651	---M--	200	added ('OK')	image/png	etag:%224ef74bd17d24ca2f9d5a5fad76b25960%22	http://cdn2.editmysite.com/images/common/magnifying-glass.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/magnifying-glass.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
14:08:13	1339/1339	---M--	200	added ('OK')	image/png	etag:%227f208cd1cc918ae5088070461c4a1b65%22	http://cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	C:/My%20Web%20Sites/myprofile/cdn2.editmysite.com/images/common/checkmarks/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1677188157)
